contract;1134904_210330500500123264;;01/12/2024;1M;01/06/2028;Yes;Long;7500000;7500000;16/04/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7500000;;;;;;;;;;;;;No;;2,25;0,25;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552200000;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;01/12/2024;500000
payment;Principal;01/03/2025;500000
payment;Principal;01/06/2025;500000
payment;Principal;01/09/2025;500000
payment;Principal;01/12/2025;500000
payment;Principal;01/03/2026;500000
payment;Principal;01/06/2026;500000
payment;Principal;01/09/2026;500000
payment;Principal;01/12/2026;500000
payment;Principal;01/03/2027;500000
payment;Principal;01/06/2027;500000
payment;Principal;01/09/2027;500000
payment;Principal;01/12/2027;500000
payment;Principal;01/03/2028;500000
payment;Principal;01/06/2028;500000
contract;1220106_210376370500083835;;23/02/2025;1M;23/11/2026;Yes;Long;4000000;4000000;23/11/2021;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000000;;;;;;;;;;;;;No;;0,8;0;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;23/02/2025;0
payment;Principal;23/05/2025;0
payment;Principal;23/08/2025;0
payment;Principal;23/11/2025;2000000
payment;Principal;23/02/2026;0
payment;Principal;23/05/2026;0
payment;Principal;23/08/2026;0
payment;Principal;23/11/2026;2000000
contract;1231002_210376370500029164;;31/12/2028;1M;15/03/2029;Yes;Long;43742669,24;43742669,24;11/06/2019;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;43742669,24;;;;;;;;;;;;;No;;0,5;0;0;UG;CONFIRMING;Banca Corporativa;FIX;EUR;050;001;111000;A;04.02.01.02.00 Operaciones sin recurso;33552000009;01030102;;03;PYME - MICROEMPRESA;FICTICIA AJUSTES;FICTICIA AJUSTES;;;120;;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030102;01;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;15/12/2024;799793,506940399
payment;Principal;15/01/2025;799793,506940399
payment;Principal;15/02/2025;799793,506940399
payment;Principal;15/03/2025;799793,506940399
payment;Principal;15/04/2025;817348,9744177294
payment;Principal;15/05/2025;817348,9744177294
payment;Principal;15/06/2025;817348,9744177294
payment;Principal;15/07/2025;817348,9744177294
payment;Principal;15/08/2025;817348,9744177294
payment;Principal;15/09/2025;817348,9744177294
payment;Principal;15/10/2025;817348,9744177294
payment;Principal;15/11/2025;817348,9744177294
payment;Principal;15/12/2025;817348,9744177294
payment;Principal;15/01/2026;817348,9744177294
payment;Principal;15/02/2026;817348,9744177294
payment;Principal;15/03/2026;817348,9744177294
payment;Principal;15/04/2026;835289,7844061869
payment;Principal;15/05/2026;835289,7844061869
payment;Principal;15/06/2026;835289,7844061869
payment;Principal;15/07/2026;835289,7844061869
payment;Principal;15/08/2026;835289,7844061869
payment;Principal;15/09/2026;835289,7844061869
payment;Principal;15/10/2026;835289,7844061869
payment;Principal;15/11/2026;835289,7844061869
payment;Principal;15/12/2026;835289,7844061869
payment;Principal;15/01/2027;835289,7844061869
payment;Principal;15/02/2027;835289,7844061869
payment;Principal;15/03/2027;835289,7844061869
payment;Principal;15/04/2027;853624,3951738906
payment;Principal;15/05/2027;853624,3951738906
payment;Principal;15/06/2027;853624,3951738906
payment;Principal;15/07/2027;853624,3951738906
payment;Principal;15/08/2027;853624,3951738906
payment;Principal;15/09/2027;853624,3951738906
payment;Principal;15/10/2027;853624,3951738906
payment;Principal;15/11/2027;853624,3951738906
payment;Principal;15/12/2027;853624,3951738906
payment;Principal;15/01/2028;853624,3951738906
payment;Principal;15/02/2028;853624,3951738906
payment;Principal;15/03/2028;853624,3951738906
payment;Principal;15/04/2028;872361,4506479454
payment;Principal;15/05/2028;872361,4506479454
payment;Principal;15/06/2028;872361,4506479454
payment;Principal;15/07/2028;872361,4506479454
payment;Principal;15/08/2028;872361,4506479454
payment;Principal;15/09/2028;872361,4506479454
payment;Principal;15/10/2028;872361,4506479454
payment;Principal;15/11/2028;872361,4506479454
payment;Principal;15/12/2028;872361,4506479454
payment;Principal;15/01/2029;872361,4506479454
payment;Principal;15/02/2029;872361,4506479454
payment;Principal;15/03/2029;872361,4506479454
contract;1236674_210326500500119355;;29/07/2025;1M;29/07/2035;Yes;Long;3548261,99;3548261,99;29/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3548261,99;;;;;;;;;;;;;No;;1,4000000000000001;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;241;114113;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;170;;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;01;J08;Otras empresas y asociaciones sin ánimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;FIJO;NO;NO;;;;
payment;Principal;29/07/2025;300631,05
payment;Principal;29/07/2026;304839,89
payment;Principal;29/07/2027;309107,65
payment;Principal;29/07/2028;313334,13
payment;Principal;29/07/2029;317821,83
payment;Principal;29/07/2030;322271,34
payment;Principal;29/07/2031;326783,13
payment;Principal;29/07/2032;331306,18
payment;Principal;29/07/2033;335996,38
payment;Principal;29/07/2034;340700,33
payment;Principal;29/07/2035;345470,08
contract;1237615_210329250530000013;;31/01/2025;1M;31/01/2025;Yes;Long;10000000;10000000;23/05/2019;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10000000;;;;;;;;;;;;;No;;0,63;0;0;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Empresas;FIX;EUR;053;101;111100;A;04.01.02.00.00 Administraciones Autonomicas;33651100000;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;;04;J06;Organismos Públicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.2.1 Inversión crediticia;;
payment;Principal;31/01/2025;10000000
contract;1344036_210309140510000753;;23/12/2024;1M;22/04/2025;Yes;Long;1084,33;1084,33;23/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1084,33;;;;;;;;;;;;;No;;2,25;1;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;FIX;EUR;051;341;113144;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F06;Adultos 2B;52;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
payment;Principal;23/12/2024;216,04
payment;Principal;23/01/2025;216,39
payment;Principal;23/02/2025;216,8
payment;Principal;23/03/2025;217,3
payment;Principal;22/04/2025;217,8
contract;1374177_210376370500082391;;31/12/2024;1M;31/12/2040;Yes;Long;390284,77;390284,77;05/11/2021;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;390284,77;;;;;;;;;;;;;No;;1,8499999999999999;1;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.1.1 Inversión crediticia;;
payment;Principal;31/12/2024;4278,69
payment;Principal;31/03/2025;9043,6
payment;Principal;30/06/2025;9043,6
payment;Principal;30/09/2025;4375,94
payment;Principal;31/12/2025;4375,94
payment;Principal;31/03/2026;8994,98
payment;Principal;30/06/2026;8994,98
payment;Principal;30/09/2026;4375,94
payment;Principal;31/12/2026;4375,94
payment;Principal;31/03/2027;9140,84
payment;Principal;30/06/2027;9140,84
payment;Principal;30/09/2027;4424,56
payment;Principal;31/12/2027;4424,56
payment;Principal;31/03/2028;9286,71
payment;Principal;30/06/2028;9286,71
payment;Principal;30/09/2028;4521,8
payment;Principal;31/12/2028;4521,8
payment;Principal;31/03/2029;9383,95
payment;Principal;30/06/2029;9383,95
payment;Principal;30/09/2029;4619,04
payment;Principal;31/12/2029;4619,04
payment;Principal;31/03/2030;9529,81
payment;Principal;30/06/2030;9529,81
payment;Principal;30/09/2030;4716,29
payment;Principal;31/12/2030;4716,29
payment;Principal;31/03/2031;9432,57
payment;Principal;30/06/2031;9432,57
payment;Principal;30/09/2031;4667,66
payment;Principal;31/12/2031;4667,66
payment;Principal;31/03/2032;9627,06
payment;Principal;30/06/2032;9627,06
payment;Principal;30/09/2032;4570,42
payment;Principal;31/12/2032;4570,42
payment;Principal;31/03/2033;9383,95
payment;Principal;30/06/2033;9383,95
payment;Principal;30/09/2033;4667,66
payment;Principal;31/12/2033;4667,66
payment;Principal;31/03/2034;9529,81
payment;Principal;30/06/2034;9529,81
payment;Principal;30/09/2034;4764,91
payment;Principal;31/12/2034;4764,91
payment;Principal;31/03/2035;9675,68
payment;Principal;30/06/2035;9675,68
payment;Principal;30/09/2035;4910,77
payment;Principal;31/12/2035;4910,77
payment;Principal;31/03/2036;9821,54
payment;Principal;30/06/2036;9821,54
payment;Principal;30/09/2036;4959,39
payment;Principal;31/12/2036;4959,39
payment;Principal;31/03/2037;8071,17
payment;Principal;30/06/2037;8071,17
payment;Principal;30/09/2037;3792,48
payment;Principal;31/12/2037;3792,48
payment;Principal;31/03/2038;3841,1
payment;Principal;30/06/2038;3841,1
payment;Principal;30/09/2038;1312,78
payment;Principal;31/12/2038;1312,78
payment;Principal;31/03/2039;2625,56
payment;Principal;30/06/2039;2625,56
payment;Principal;30/09/2039;1312,78
payment;Principal;31/12/2039;1312,78
payment;Principal;31/03/2040;2625,56
payment;Principal;30/06/2040;2625,56
payment;Principal;30/09/2040;1021,05
payment;Principal;31/12/2040;972,41
contract;1406050_210340030500119131;;15/02/2025;1M;15/02/2028;Yes;Long;41761,75;41761,75;04/09/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;41761,75;;;;;;;;;;;;;No;;3;3;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;001;111000;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;55;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
payment;Principal;15/02/2025;9979,65
payment;Principal;15/02/2026;10282,47
payment;Principal;15/02/2027;10590,94
payment;Principal;15/02/2028;10908,69
contract;1412097_210378420500012654;;13/02/2025;1M;04/08/2038;Yes;Long;197435,52;197435,52;13/08/2013;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;197435,52;;;;;;;;;;;;;No;;0,9809999999999999;0;0;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;FIX;JPY;050;300;112053;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;67;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
payment;Principal;13/02/2025;528874
payment;Principal;13/05/2025;528874
payment;Principal;13/08/2025;528874
payment;Principal;13/11/2025;528874
payment;Principal;13/02/2026;528874
payment;Principal;13/05/2026;528874
payment;Principal;13/08/2026;528874
payment;Principal;13/11/2026;528874
payment;Principal;13/02/2027;528874
payment;Principal;13/05/2027;528874
payment;Principal;13/08/2027;528874
payment;Principal;13/11/2027;528874
payment;Principal;13/02/2028;528874
payment;Principal;13/05/2028;528874
payment;Principal;13/08/2028;528874
payment;Principal;13/11/2028;528874
payment;Principal;13/02/2029;528874
payment;Principal;13/05/2029;528874
payment;Principal;13/08/2029;528874
payment;Principal;13/11/2029;528874
payment;Principal;13/02/2030;528874
payment;Principal;13/05/2030;528874
payment;Principal;13/08/2030;528874
payment;Principal;13/11/2030;528874
payment;Principal;13/02/2031;528874
payment;Principal;13/05/2031;528874
payment;Principal;13/08/2031;528874
payment;Principal;13/11/2031;528874
payment;Principal;13/02/2032;528874
payment;Principal;13/05/2032;528874
payment;Principal;13/08/2032;528874
payment;Principal;13/11/2032;528874
payment;Principal;13/02/2033;528874
payment;Principal;13/05/2033;528874
payment;Principal;13/08/2033;528874
payment;Principal;13/11/2033;528874
payment;Principal;13/02/2034;528874
payment;Principal;13/05/2034;528874
payment;Principal;13/08/2034;528874
payment;Principal;13/11/2034;528874
payment;Principal;13/02/2035;528874
payment;Principal;13/05/2035;528874
payment;Principal;13/08/2035;528874
payment;Principal;13/11/2035;528874
payment;Principal;13/02/2036;528874
payment;Principal;13/05/2036;528874
payment;Principal;13/08/2036;528874
payment;Principal;13/11/2036;528874
payment;Principal;13/02/2037;528874
payment;Principal;13/05/2037;528874
payment;Principal;13/08/2037;528874
payment;Principal;13/11/2037;528874
payment;Principal;13/02/2038;528874
payment;Principal;13/05/2038;528874
payment;Principal;04/08/2038;2744206
contract;1420085_210376370500068718;;02/06/2025;1M;02/06/2028;Yes;Long;6443750;6443750;02/06/2020;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6443750;;;;;;;;;;;;;No;;0;0;0;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Empresas;FIX;EUR;050;001;111000;A;04.01.02.00.00 Administraciones Autonomicas;33651100000;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;;04;J06;Organismos Públicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.2.1 Inversión crediticia;;
payment;Principal;02/06/2025;1610937,5
payment;Principal;02/06/2026;1610937,5
payment;Principal;02/06/2027;1610937,5
payment;Principal;02/06/2028;1610937,5
contract;1445850_210380820500000824;;31/12/2024;1M;31/12/2048;Yes;Long;5000000;5000000;16/07/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5000000;;;;;;;;;;;;;No;;1;0;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33652000005;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;31/12/2024;200000
payment;Principal;31/12/2025;200000
payment;Principal;31/12/2026;200000
payment;Principal;31/12/2027;200000
payment;Principal;31/12/2028;200000
payment;Principal;31/12/2029;200000
payment;Principal;31/12/2030;200000
payment;Principal;31/12/2031;200000
payment;Principal;31/12/2032;200000
payment;Principal;31/12/2033;200000
payment;Principal;31/12/2034;200000
payment;Principal;31/12/2035;200000
payment;Principal;31/12/2036;200000
payment;Principal;31/12/2037;200000
payment;Principal;31/12/2038;200000
payment;Principal;31/12/2039;200000
payment;Principal;31/12/2040;200000
payment;Principal;31/12/2041;200000
payment;Principal;31/12/2042;200000
payment;Principal;31/12/2043;200000
payment;Principal;31/12/2044;200000
payment;Principal;31/12/2045;200000
payment;Principal;31/12/2046;200000
payment;Principal;31/12/2047;200000
payment;Principal;31/12/2048;200000
contract;1483723_210376370500084246;;05/02/2025;1M;05/11/2028;Yes;Long;40000000;40000000;05/11/2021;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;40000000;;;;;;;;;;;;;No;;0,6;0;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;05/02/2025;2500000
payment;Principal;05/05/2025;2500000
payment;Principal;05/08/2025;2500000
payment;Principal;05/11/2025;2500000
payment;Principal;05/02/2026;2500000
payment;Principal;05/05/2026;2500000
payment;Principal;05/08/2026;2500000
payment;Principal;05/11/2026;2500000
payment;Principal;05/02/2027;2500000
payment;Principal;05/05/2027;2500000
payment;Principal;05/08/2027;2500000
payment;Principal;05/11/2027;2500000
payment;Principal;05/02/2028;2500000
payment;Principal;05/05/2028;2500000
payment;Principal;05/08/2028;2500000
payment;Principal;05/11/2028;2500000
contract;1493495_210380820500030999;;28/12/2024;1M;28/06/2027;Yes;Long;8235518,16;8235518,16;28/09/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8235518,16;;;;;;;;;;;;;No;;4;0;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Corporativa;FIX;EUR;050;209;113105;A;04.02.05.04.00 Prestamos personales;33552000009;01030102;;03;GRANDE;;;;;120;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.5.2.1 Inversión crediticia;;
payment;Principal;28/12/2024;265661,88
payment;Principal;28/01/2025;265661,88
payment;Principal;28/02/2025;265661,88
payment;Principal;28/03/2025;265661,88
payment;Principal;28/04/2025;265661,88
payment;Principal;28/05/2025;265661,88
payment;Principal;28/06/2025;265661,88
payment;Principal;28/07/2025;265661,88
payment;Principal;28/08/2025;265661,88
payment;Principal;28/09/2025;265661,88
payment;Principal;28/10/2025;265661,88
payment;Principal;28/11/2025;265661,88
payment;Principal;28/12/2025;265661,88
payment;Principal;28/01/2026;265661,88
payment;Principal;28/02/2026;265661,88
payment;Principal;28/03/2026;265661,88
payment;Principal;28/04/2026;265661,88
payment;Principal;28/05/2026;265661,88
payment;Principal;28/06/2026;265661,88
payment;Principal;28/07/2026;265661,88
payment;Principal;28/08/2026;265661,88
payment;Principal;28/09/2026;265661,88
payment;Principal;28/10/2026;265661,88
payment;Principal;28/11/2026;265661,88
payment;Principal;28/12/2026;265661,88
payment;Principal;28/01/2027;265661,88
payment;Principal;28/02/2027;265661,88
payment;Principal;28/03/2027;265661,88
payment;Principal;28/04/2027;265661,88
payment;Principal;28/05/2027;265661,88
payment;Principal;28/06/2027;265661,76
contract;1502168_210376370500072240;;31/01/2025;1M;31/01/2025;Yes;Long;6250000;6250000;04/05/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6250000;;;;;;;;;;;;;No;;0;0;0;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Empresas;FIX;EUR;050;209;113105;A;04.01.02.00.00 Administraciones Autonomicas;33651100000;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.2;Original;EUR;Prestamo fijo mayorista;;Sensible;;04;J06;Organismos Públicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;FIJO;NO;NO;;1.8.2.2.1 Inversión crediticia;;
payment;Principal;31/01/2025;6250000
contract;1530025_210372220500005680;;29/12/2024;1M;29/04/2030;Yes;Long;119122,83;119122,83;29/07/2015;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;119122,83;;;;;;;;;;;;;No;;3;0;0;UG;HIPOTECARIOS FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;001;111000;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02010100;;F06;Adultos 2B;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
payment;Principal;29/12/2024;1666,48
payment;Principal;29/01/2025;1670,64
payment;Principal;28/02/2025;1674,82
payment;Principal;29/03/2025;1679,01
payment;Principal;29/04/2025;1683,21
payment;Principal;29/05/2025;1687,41
payment;Principal;29/06/2025;1691,63
payment;Principal;29/07/2025;1695,86
payment;Principal;29/08/2025;1700,1
payment;Principal;29/09/2025;1704,35
payment;Principal;29/10/2025;1708,61
payment;Principal;29/11/2025;1712,88
payment;Principal;29/12/2025;1717,17
payment;Principal;29/01/2026;1721,46
payment;Principal;28/02/2026;1725,76
payment;Principal;29/03/2026;1730,08
payment;Principal;29/04/2026;1734,4
payment;Principal;29/05/2026;1738,74
payment;Principal;29/06/2026;1743,09
payment;Principal;29/07/2026;1747,44
payment;Principal;29/08/2026;1751,81
payment;Principal;29/09/2026;1756,19
payment;Principal;29/10/2026;1760,58
payment;Principal;29/11/2026;1764,98
payment;Principal;29/12/2026;1769,4
payment;Principal;29/01/2027;1773,82
payment;Principal;28/02/2027;1778,25
payment;Principal;29/03/2027;1782,7
payment;Principal;29/04/2027;1787,16
payment;Principal;29/05/2027;1791,62
payment;Principal;29/06/2027;1796,1
payment;Principal;29/07/2027;1800,59
payment;Principal;29/08/2027;1805,09
payment;Principal;29/09/2027;1809,61
payment;Principal;29/10/2027;1814,13
payment;Principal;29/11/2027;1818,67
payment;Principal;29/12/2027;1823,21
payment;Principal;29/01/2028;1827,77
payment;Principal;29/02/2028;1832,34
payment;Principal;29/03/2028;1836,92
